cat,label,review
酒店,0,朋友来苏州，想想就推荐御庭吧，谁让这里离的近呢。到了门口才想起来，还没预定，立即拨打4008206666，通了，车也到了门口，门卫问：有没有预定，回答：正在预定，请抬起栏杆，我们到前台。门卫：不可以问：为什么？门卫：没有预定不能进问：我们可以到前台直接预定门卫：不可以，已经没房间了问：你怎么知道？我们正在联系前台，而且你大哥电话问一下，或让我们进去直接问一下，如果没有房我们转身就走，你又没有什么损失。门卫：就是不可以，没房间，而且有规定没有预定不能进。问：那我现在和你说有预定，是不是就可以进去了？......但是任凭我们如何解释都没有办法挪动一步，这时后面来了车要进入酒店，由于我的车被拦住，结果谁都没法进去。此时携程的电话已经回复，房间已经订好，可以立即入住。他也接到前台的通知，于是抬杆放车，但是居然连道歉的话也没有，并且丝毫不觉得自己做的不对。这时我心里的火已经烧到头顶，实在是无法抑制，所以也就是大声喝斥了他几句“你凭什么说没有房间？”还好朋友并不在意。不过对于这样的管理，这样的服务态度实在是让人气愤。门卫如果给酒店前台打个电话其实很容易知道是否有房，而这样做对酒店本身也没有任何好处，明明有房就是不卖，难道酒店这么财大气粗，店大欺客？
洗发水,1,99元两大两小，不知道是不是正品?
水果,1,华圣 高原红富士苹果 12个装 约2-2.1kg 新鲜水果    不错
酒店,1,酒店的设施很新，从装修到房间里的电器都很不错。在九寨沟那边这个价住这样的房间算是挺有性价比的，大厅的装修也比较有特色。24小时供热水比较稳定，酒店门口200米处就有提款机，挺方便的。早餐完全比不上标准五星的，只有现烧的荷包蛋、咖啡和橙汁还能吃吃，除了肉肠几乎没什么荤菜供应，面包也只有黄油可以配。烧出来的中餐都是素菜为主而且口味偏咸，只能下粥。感觉是五星的大厅，四星的房间和二星的早餐。一个缺点是离九寨沟口比较远，单程出租车过去大概要50元，当然晚上回酒店也要50元。另一个缺点是房间造得太密集，从我住的房间的窗口看出去就是一片麻将牌式的房子，估计是为了最大化利用这块地，居然围着三面都是一样的房子，没啥窗外风景可言。
酒店,1,环境不错，但是当我下午去住的时候，居然订的三间房一间都没打扫。
酒店,1,比较老的酒店，服务比较好，早餐品种不多。但是去海边很方便。
书籍,0,第一次在当当买书，就遇到缺N页的情况，郁闷之极~~~~本想着换购，但手续实在麻烦，只能先退，以后再考虑重新订购了
书籍,1,"很多时候,当失去时,才知道当初的懵懵懂懂多么可恨、可耻。可是，已经失去了，你不得不眼睁睁地看着心爱的人，远远地看着，没有任何办法。有多少无奈啊这个人生。你多少次都做梦回到从前有了从新选择的机会，可只是梦，只是梦。梦醒之后，拿着电话却不知给谁拨，更确切的，不知道能给谁说。你无话可说，只有保持沉默。甚至做一个越来越厚的壳，让谁也无法透视出壳里的心。谁都以为你无法捉摸。你却纵酒高歌。"
洗发水,0,包装不好，有液体漏出。希望下次能认真一些。
水果,0,这幺小！并且软的太厉害了！后悔！和买的小橙子差不多！
衣服,1,衣服很好，尺码合适，穿在身上也很舒服。
衣服,0,裤子颜色不好看，看上去粘满灰一样，版型宽松
计算机,0,换系统太麻烦，我花了9头牛两只老虎的力气才弄好，建议以后都帮我们装好XP，大家更愿意买
洗发水,1,货已收到，外观整洁，没有破损，还没用不知道怎样，不过相信京东品牌没有水货哈！
蒙牛,0,很早就不喝蒙牛了
酒店,0,黑店！不折不扣的黑店！在该酒店被盗1万港币和2千多人民币，报案后警方调监控录象被告之对着我房间的那一部坏了，而且那天惟独我的房间没有清扫记录。而且酒店方没有任何由于他们的失职对客人造成的伤害而补偿的意思。建议慎重选择入住该酒店，如非要入住该酒店请把钱和贵重物品随身携带（因为该酒店没有配备保险箱）补充点评 2007年11月15日 ： 到现在6个月过去了，警察，酒店，携程都没有人给一个说法，今天携程来电话说酒店要求删除此点评，岂有此理！！本人所发点评完全是按照携程要求言之有物，言之有据，真实客观的，只是告戒要预定此垃圾酒店的朋友小心，不要重蹈我的覆辙，这样我这1万多元的损失也没白费。希望携程能真正站在客户的立场上对待此问题。
酒店,0,"太差了,千万不要订这家酒店!!!!表面看着很气派,其实房间在后院,而且一边在锅炉旁边,一边在路边,房间还不隔音,所谓的大床房其实是最小的房间,就一张床的大小,关键是吵的睡不着,厕所有味道.早餐就更普通了,总之,千万不要订这家酒店!!!!"
洗发水,0,洗发水是假的！跟商场买的不一样，二维码也扫不出来！
平板,1,非常喜欢，很棒的手机，支持
酒店,1,"已经是第二次入住这家酒店了,感觉上还是第一次住的面对柳江的房间景观比较好,不过这次来酒店前面的路已经修好了,交通很方便.酒店的服务员依然一如既往的微笑服务,特别推荐一下30楼的旋转餐厅,夜幕降临时分来这里用餐,看柳江两岸的景色很美.不过这家酒店不适合打长途电话,1.8元/分钟,是我住过的电话费收费最高的一家.宾馆反馈 2008年8月7日 ： 非常感谢您对我酒店的支持和厚爱，柳州宾馆致力打造柳州性价比最高的酒店。 我宾馆按五星级标准装修的24-26楼高层观景客房即将竣工，期待您的光临！！"
水果,1,苹果味道挺好吃的，又爽又脆，甜中带一点酸，水份多，唯一不好的是质量不行，有坏果，12个有六个坏了，跟客服沟通后退了10块，希望以后质量能提升，这样以后还是会再次购买
水果,0,差评跟此商品无关，买的其他自营商品一周都没送到，明明是京东自己的问题，还逼着我重新下单。
衣服,1,收到宝贝了 好喜欢！送给爸爸的 穿上感觉好帅！而且质量也是没得说的！特别信赖这家店
水果,0,水果挺好吃，京东不是送货上门吗，还叫家里老人下楼来取，什么xxxxxx
洗发水,0,其实做活动也不比平时便宜哦
水果,0,有一个最大的是坏的，太苦了！还太厚了，拨完皮就特小一个！还全扔了
计算机,0,自带的电池容量小。装系统比较麻烦，好在有闲置多时的易驱线和刻录机。
热水器,1,质量真心不错，是正品，服务到位，自己去年买了一台，今年这台是给父母买的，方便洗澡，还送了好多的赠品呢&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;最近我看好多人都说可以用下面的网址去少钱。我去试了下还真的少了点，虽然一个商品少的不多，还是很不错呢【 aifenhui.us
水果,1,潘苹果很好吃哦，很甜。。个头不大，12个
手机,0,屏幕稍小让人看上去一点也不大气，通话音量稍小，在公车或者地铁里想听清楚真是费大力了。按键手感也只是一般。
平板,0,屏幕分辨率太差
平板,1,平板收到了，试玩了一下流畅度还不错，平时上上网看看视频应该可以的，通话功能还没试，本人已买过三四款国产平板，包括苹果平板，华为在国产品牌算可以了，不过与苹果比较还差了较多。给予好评！
酒店,0,这个酒店是我住的酒店里最最差的，居然在半夜里装修，给前台打电话居然说，他没听见，不知道他是聋子还是傻子，那么吵闹的电转声音竟然没有听见，我上到五星下到招待所都住过，还没见过半夜三点装修的呢，大家千万别上当了，支持下啊！
洗发水,0,第一次伤心的网购！！买了一套洗护的，用后第二天头皮就开始大量的起像头皮削一样的东西，每次痒的不行，用手挠下来就有半个手指盖那么大，（先说明一下我之前从不会这样起头皮屑，更何况这么大的头皮削），今天头皮又起痘痘！！所以才想问问店家到底什么情况，想问之前出过这种事情吗，有什么方法可以制止头皮削吗！！！结果客服说这是个人问题，我真是无语了！！出现这样的问题，难道洗发水就一点问题没有嘛？？？所以大家还是不要花这个冤枉钱了，去别的店买吧！！！！
酒店,0,十月二日晚入住，前台小姐态度冷淡，到了三楼的标房没有电梯，走廊很闷热（没有空调），房间内设备陈旧，没有吹风机，就是招待所的标准，哪是三星级的宾馆哦！　　晚上吃了饭回宾馆，１０点左右宾馆已关门，没有服务人员，要自己叫开门，晕死，就这个服务，还收４９０的房费．　　不建议去天目湖的游人选择这个宾馆，物不所值啊！
水果,0,什么鬼苹果 个头小 很艮 一点儿都不脆！！！
衣服,0,去**的 13天才到。真尼吗壁的快
手机,1,"这款手机的屏幕效果特别好,明基是做显示器和液晶面板的,以前的M300就不错的呀，现在这个颜色看起来比M300要好很多的哦~~鲜亮！！！M350的免提通话功能也试过了,效果值得表扬,没想到哦，呵呵~~~20几平米的会议室内,可以用这个电话当作会议电话来使用"
酒店,1,房间比较大，在闹市区出行方便，衣柜装修得古香古色挺休闲让人感觉比较轻松。
衣服,1,"质量很好,手感不错,外观不错."
水果,0,只能给一星，苹果太小，根本**都不到，不用说*了，就像婴儿拳头大小，真的叫小苹果了，包装物流都没问题
手机,0,老死机，蓝屏，太刺眼了，信号不好，没有扬声器，通话时声音太小，１６和弦，太单调，发短信不方便，不像三星那样没有下一个字．
平板,1,屏幕长宽比跟ipad不一样，这个更像是手机的放大版，主要是给小孩玩的，性能应该还可以！
书籍,0,本书太浅薄了，对于已成家的人来说太浅薄，对于未成家的人来说启发不大，不值得一买。
洗发水,1,很不错，洗的很干净，量比较大，够一年用了吧
洗发水,0,被别人开过的，二手东啊！
酒店,1,"房间设备旧了些, 室内空间挺宽敞, 酒店附近购物逛街办公都很方便."
